ticker,last_close,last_date,ret_1w,ret_1m,ret_3m,ret_6m,ret_12m,rs_rating,rs_vs_bench_3m,vol_surge,near_high_pct,new_high_20d,new_high_60d,new_high_250d
1101,23.100000381469727,2026-07-08,0.004347842672596913,0.0018800783499715035,-0.059258311033117184,0.057293793692511974,,28.6,-0.37492562905274507,0.8077124997507673,0.8999939510208063,False,False,False
1102,35.79999923706055,2026-07-08,0.019943042546157308,0.06074071813512738,0.005617999199770685,-0.017832688951265996,,33.2,-0.3100493188198572,0.867699810838185,0.8742368393179676,False,False,False
1103,13.449999809265137,2026-07-08,0.007490593628312725,0.0189393942130609,-0.032374087885961855,-0.03928572790963314,,25.3,-0.34804140590558974,1.0720887975695448,0.9405594146760605,False,False,False
1104,27.100000381469727,2026-07-08,0.013084126410083163,0.0017300886808813143,-0.01025639060871697,-0.03980098594688475,,28.9,-0.32592370862834485,0.8797950029137247,0.8839694808465155,False,False,False
1108,13.899999618530272,2026-07-08,0.010909063165837951,0.022058766812190544,-0.06397311370610437,-0.06711409567798632,,18.6,-0.37964043172573225,1.5317612323847956,0.8938906397449622,False,False,False
1109,14.699999809265137,2026-07-08,0.01030925199752164,0.0068492756974394275,-0.048543689919674726,-0.051612915531281556,,21.9,-0.3642110079393026,0.7752426264295614,0.8990825361646708,False,False,False
1110,15.949999809265137,2026-07-08,0.029032245759041064,0.03571429898433687,0.06333332061767583,-0.02446486623070243,,41.8,-0.25233399740195206,1.2058059612751275,0.8599497998875186,True,False,False
1240,57.79999923706055,2026-07-08,-0.0034482890161974256,0.008726003606586596,-0.018675759937545222,-0.03020133025409588,,28.1,-0.3343430779571731,0.9266567988055149,0.9247999877929688,False,False,False
1301,58.0,2026-07-08,0.06813997817543527,0.27699650387885844,0.24047216806001703,0.4729632158138568,,73.5,-0.07519514995961085,2.317942934516484,0.9339774786656447,False,False,False
1303,182.0,2026-07-08,-0.000662898400933587,0.8756789232242477,1.148985918190431,2.147654087584759,,96.0,0.8333186001708031,0.6401009905206376,0.9283182651066161,False,False,False
1304,13.800000190734863,2026-07-08,0.022222236350730507,0.07812499883584678,-0.13749998807907104,0.22666668362087683,,29.8,-0.45316730609869893,1.9962733940900037,0.7561643940128692,False,False,False
1305,13.199999809265137,2026-07-08,0.015384600712702756,0.04761900076430159,-0.16981131283289375,0.18385652563861554,,21.3,-0.48547863085252163,1.7605414116794964,0.7154471145486345,False,False,False
1307,32.0,2026-07-08,-0.005969674555687088,-0.013162409953773269,0.07217730287963797,0.04107595865932323,,48.0,-0.2434900151399899,1.5440613007181314,0.9116373572083575,False,False,False
1308,15.0,2026-07-08,0.06761564386964247,0.1194030169416691,-0.10447761194029848,0.1194030169416691,,26.5,-0.42014492995992636,2.244258620423544,0.7731958914923105,False,False,False
1309,14.850000381469728,2026-07-08,0.027681700863976255,-0.026229483182312885,-0.37735848453036314,0.308370033688649,,6.9,-0.693025802549991,1.1773790901058891,0.5603773728856501,False,False,False
1310,11.050000190734863,2026-07-08,0.08867001044625789,0.2643021144291364,0.0728155326321882,0.3076923597819392,,60.2,-0.24285178538743968,2.6437877040105286,0.9020408318967236,False,False,False
1312,13.649999618530272,2026-07-08,-0.010869606531259346,0.0,0.06225674811762483,0.18695648856784963,,55.1,-0.25341056990200306,2.706004425454748,0.9039734618338915,False,False,False
1313,13.199999809265137,2026-07-08,0.08196721439623,0.2215397158296022,0.1283713277721854,0.2926972595238708,,63.9,-0.18729599024744248,3.2865378373932677,0.9230768974267266,False,False,False
1314,9.699999809265137,2026-07-08,0.15751786119304656,0.22166243568778987,0.170084421459628,0.23096442492289815,,64.7,-0.1455828965599999,5.33614545426539,0.9326923235633677,False,False,False
1315,63.79999923706055,2026-07-08,0.020799987792968766,0.04248363466844207,0.036308306174171134,0.03307998203993079,,42.0,-0.27935901184545675,1.20097505051193,0.9922238912757937,False,False,False
1316,10.350000381469728,2026-07-08,-0.004807619124471585,-0.009569323408671004,-0.14814809000613616,-0.3611111176520868,,2.9,-0.46381540802576404,0.8610299968291948,0.6291793253157446,False,False,False
1319,76.19999694824219,2026-07-08,0.0013140404221572144,-0.17950326841199404,-0.0154038735631572,-0.1632473057274455,,18.7,-0.3310711915827851,0.5758951027718338,0.6977789837844424,False,False,False
1321,31.549999237060547,2026-07-08,0.01446941640100241,0.08793100817450172,-0.061011884826109974,-0.09857145036969861,,16.9,-0.37667920284573786,0.5596109497879074,0.8357615691936569,False,False,False
1323,20.399999618530277,2026-07-08,0.03816793967226029,0.02770776959651755,-0.03983291051649107,0.09592341767009138,,35.3,-0.35550022853611896,0.772429903256472,0.8647347326726015,False,False,False
1324,10.5,2026-07-08,0.0,0.00961542164785767,-0.1101695059086184,0.01449271623205206,,17.8,-0.4258368239282463,1.2600540948697767,0.8235294117647058,False,False,False
1325,24.5,2026-07-08,0.018711051027644476,-0.07020874211336692,-0.10420476569355619,-0.18739634129407323,,8.8,-0.4198720837131841,0.6071263140632869,0.6843575564838933,False,False,False
1326,64.69999694824219,2026-07-08,0.14920067184747277,0.3423471516176462,0.4509851225551591,1.0322802587884623,,86.7,0.13531780453553122,2.1767960173976326,0.9514705433565027,False,False,False
1336,14.399999618530272,2026-07-08,0.0,0.05109487730005169,0.03225805128443504,-0.09148269577549384,,31.6,-0.28340926673519284,0.5972466077954847,0.7639256937461935,False,False,False
1337,5.25,2026-07-08,0.04790414374326857,0.04581673704130895,-0.0724381375380374,0.07361966121547847,,27.9,-0.3881054555576653,3.014953429644629,0.8164852473031076,False,False,False
1338,17.350000381469727,2026-07-08,0.032738164844429596,0.04833843995700793,0.08099695988815925,-0.1598062614054141,,33.9,-0.23467035813146864,0.9102048860124592,0.7320675030779134,False,False,False
1339,45.150001525878906,2026-07-08,0.027303771151497847,0.05737706602258141,0.09057970680643335,0.020339017533986592,,48.8,-0.22508761121319454,0.6925791360337388,0.9643590213238045,False,False,False
