ticker,last_close,last_date,ret_1w,ret_1m,ret_3m,ret_6m,ret_12m,rs_rating,rs_vs_bench_3m,vol_surge,near_high_pct,new_high_20d,new_high_60d,new_high_250d
1101,24.049999237060547,2026-05-18,-0.053149622115933104,-0.038000030517578165,-0.06054691880126417,0.13981036977523198,,45.9,-0.3306622741295506,0.985859567226628,0.8252891624887734,False,False,False
1102,34.349998474121094,2026-05-18,-0.00865809635055137,-0.0323944091796875,-0.0014535770215067245,-0.03375529644705211,,42.1,-0.2715689323497932,1.0731082920079948,0.8059690778545718,False,False,False
1103,12.899999618530272,2026-05-18,-0.04089220806947469,-0.07194244801754435,-0.07194244801754435,-0.0038610186464320684,,32.8,-0.3420578033458308,1.2199920394335118,0.8299836305840428,False,False,False
1104,27.350000381469727,2026-05-18,-0.033568865060135455,-0.06814309962539933,-0.07445004779667341,-0.10620914900275902,,26.2,-0.34456540312495987,1.3281342270521577,0.8351145154647245,False,False,False
1108,13.699999809265137,2026-05-18,-0.06164387319789866,-0.07744111398405051,-0.08970102088774845,-0.08053690201258557,,25.5,-0.3598163762160349,2.158071643083101,0.8810289158342255,False,False,False
1109,14.600000381469728,2026-05-18,-0.05806449151808202,-0.05501614487306827,-0.048859933639180064,-0.05501614487306827,,32.5,-0.3189752889674665,2.2113776665306006,0.8819591957315351,False,False,False
1110,14.199999809265137,2026-05-18,-0.07491860219058066,-0.10971786965059704,-0.12074302509751988,-0.136778167131967,,18.9,-0.39085838042580634,1.1172286408886376,0.6888554032648992,False,False,False
1240,58.400001525878906,2026-05-18,-0.010169465663069421,-0.01848736931295958,-0.028286139624016715,0.01919724787896504,,42.0,-0.29840149495230317,1.4554943002854714,0.9344000244140624,False,False,False
1301,45.900001525878906,2026-05-18,-0.0680202735862151,-0.1577981371398366,0.02113461060767574,0.2191234970954603,,58.3,-0.2489807447206107,0.4969975349434677,0.8422018628601634,False,False,False
1303,84.19999694824219,2026-05-18,-0.07978145411757176,-0.0696132933895891,0.15342461572934507,1.036275696622789,,80.5,-0.11669073959894138,0.6397221039786205,0.8872496901412709,False,False,False
1304,12.449999809265137,2026-05-18,-0.04597704005366299,-0.18360656988425328,0.1266967958701155,0.21463412773318402,,65.1,-0.14341855945817095,0.25586564024566283,0.6821917703706925,False,False,False
