ticker,last_close,last_date,ret_1w,ret_1m,ret_3m,ret_6m,ret_12m,rs_rating,rs_vs_bench_3m,vol_surge,near_high_pct,new_high_20d,new_high_60d,new_high_250d
1101,23.799999237060547,2026-09-15,-0.020576132333265162,-0.016528988151582213,0.0028074952262775454,0.006908891843379283,,60.9,0.00930625924854278,0.6795736717716487,0.927266449953689,False,False,False
1102,35.20000076293945,2026-09-15,0.0,0.052316889688651225,0.06022719673723542,0.08933754832531271,,76.0,0.06672596075950066,0.4851481237375795,0.9664379152018183,False,False,False
1103,13.0,2026-09-15,-0.011406815428260608,-0.011406815428260608,-0.020241484470402193,-0.0021647659724233215,,55.1,-0.013742720448136958,0.7780517629059551,0.9455012371327374,False,False,False
1104,26.649999618530277,2026-09-15,-0.02914393887701694,-0.003738332017559687,-0.021674263852730857,-0.04143844793470808,,51.1,-0.015175499830465622,0.5242459911192362,0.8692909961529095,False,False,False
1108,11.050000190734863,2026-09-15,-0.047413807986890766,-0.06355932100652728,-0.1424403813009283,-0.20532806549870086,,16.2,-0.13594161727866305,0.994252434170784,0.779090094146277,False,False,False
1109,13.449999809265137,2026-09-15,-0.003703717832212128,-0.01465200108823661,-0.02181819568980825,-0.0694569339653982,,48.1,-0.015319431667543015,0.6911004746057594,0.9041238199256345,False,False,False
1110,15.399999618530272,2026-09-15,-0.03750002384185802,-0.0434783072269439,-0.0034789222018356547,0.01587106067790156,,60.5,0.0030198418204295807,1.0969699460696745,0.8817532901246242,False,False,False
1240,55.20000076293945,2026-09-15,-0.0018082906962153533,0.0204225561680762,0.04829707631418656,0.02888414126757599,,71.1,0.054795840336451795,0.3067363916961386,0.977851488416929,False,False,False
1301,62.0,2026-09-15,-0.04761902529618989,0.04906940102796753,0.30528129285821737,0.34743242641629224,,93.0,0.3117800568804826,0.4102109017814141,0.914454236125474,False,False,False
1303,221.5,2026-09-15,-0.057446808510638325,0.10473815461346625,0.7594418548953146,1.6031509547817993,,98.2,0.7659406189175798,0.6535583641761248,0.9077868852459017,False,False,False
1304,12.149999618530272,2026-09-15,-0.016194393260063666,0.025316390498152375,-0.05111442049054549,-0.05111442049054549,,43.8,-0.04461565646828025,0.5008387156649731,0.6733187481581793,False,False,False
1305,11.699999809265137,2026-09-15,-0.037037022501533956,-0.012658275727919222,-0.07868308189566153,-0.16065075545844154,,28.7,-0.0721843178733963,0.5419912102013943,0.6391791953025066,False,False,False
1307,30.149999618530277,2026-09-15,-0.016313213906133717,-0.011475422343269592,-0.11013546955543474,-0.05794401735731047,,32.2,-0.1036367055331695,0.46195797874651784,0.8589333116271852,False,False,False
1308,13.899999618530272,2026-09-15,-0.01766784499927543,0.03731343389805564,0.028690205447880368,-0.04453862061252778,,61.0,0.035188969470145604,0.5505650360449242,0.726446133198084,False,False,False
1309,13.649999618530272,2026-09-15,0.0036764143866252486,0.0748031357112362,-0.048982030469386206,-0.12723033817863838,,37.0,-0.04248326644712097,0.8103585354416053,0.520368334693297,False,False,False
1310,8.449999809265137,2026-09-15,-0.014002320867240514,0.040640385265637624,-0.029850772415972338,-0.2587719217525254,,28.5,-0.023352008393707102,0.3042887417296003,0.689795902797154,False,False,False
1312,14.350000381469728,2026-09-15,0.03237415649562725,0.21610170758616398,0.08301889671469653,0.028673876535749043,,75.2,0.08951766073696177,0.9269413015910628,0.9169329540736034,False,False,False
1313,11.800000190734863,2026-09-15,0.0,0.026086973107379396,0.0627329710553528,-0.051584969213986254,,66.7,0.06923173507761804,0.32255261699465543,0.8251748275066613,False,False,False
1314,8.109999656677246,2026-09-15,0.0,0.03841225558203232,0.0643044328710265,-0.04700359123928577,,67.5,0.07080319689329173,0.2678617610013746,0.7798076878990647,False,False,False
1315,65.80000305175781,2026-09-15,-0.004538508763819893,0.029539580158127743,0.09962169075030913,0.09689678589481776,,80.3,0.10612045477257437,1.2921976281350642,0.9924585222174173,False,False,False
1316,10.399999618530272,2026-09-15,-0.03703708936484518,-0.03703708936484518,-0.06306312962907945,-0.20000002934382521,,27.7,-0.056564365606814215,0.8265812909133372,0.6322187924732895,False,False,False
1319,79.0,2026-09-15,0.0,-0.05502390619714004,-0.18835898486241942,-0.022406495155125272,,22.2,-0.18186022084015419,0.2894872001543169,0.7234191853893845,False,False,False
1321,32.150001525878906,2026-09-15,-0.0061822861723526135,0.011006361547658772,0.012598473256028475,-0.0402984619140625,,58.0,0.01909723727829371,0.39325957850789417,0.8796170231730078,False,False,False
1323,21.350000381469727,2026-09-15,0.004705900304457611,-0.006976726443268522,0.07828288909769121,0.18977898917006653,,81.8,0.08478165311995645,1.2400611616890005,0.905004275375583,False,False,False
1324,10.0,2026-09-15,0.0,-0.01960782480441492,-0.04761904761904767,-0.033816460731379006,,46.8,-0.041120283596782436,0.4562767440497277,0.7843137254901961,False,False,False
1325,25.350000381469727,2026-09-15,-0.023121401303641487,-0.02873563176391669,-0.032442761706788725,-0.06972475664331279,,46.2,-0.02594399768452349,0.38640571011701136,0.7081005844052402,False,False,False
1326,65.80000305175781,2026-09-15,-0.06798860518563254,0.10961220739164834,0.23932968000086796,0.50570141467571,,93.2,0.2458284440231332,0.5165316157258698,0.8855989279828312,False,False,False
1336,16.100000381469727,2026-09-15,-0.021276617947535326,-0.10555553436279297,0.09111959095280864,0.09111959095280864,,79.4,0.09761835497507387,0.8437822654201022,0.8846915803220133,False,False,False
1337,4.389999866485596,2026-09-15,-0.02660761780626164,-0.05995721739485582,-0.10953346463604319,-0.2779605392149943,,15.8,-0.10303470061377795,0.5293237736280175,0.6827371669805906,False,False,False
1338,14.300000190734863,2026-09-15,0.010600747438053393,-0.02054795773263296,-0.15340775319987998,-0.05445535719972272,,25.1,-0.14690898917761475,0.5800995795150446,0.6544443587058176,False,False,False
1339,42.70000076293945,2026-09-15,-0.005820721666103368,-0.003593492493002004,0.038831150004760895,0.09689455796278668,,74.1,0.04532991402702613,0.3633439908177706,0.9706928106955683,False,False,False
1340,5.070000171661377,2026-09-15,-0.030592704938546822,-0.00976556933892303,-0.12283737238316028,-0.28186965825026566,,13.7,-0.11633860836089505,0.3682346113531319,0.5881670810872108,False,False,False
1341,59.400001525878906,2026-09-15,-0.006688925021486325,-0.01655629097246858,0.020958648606951957,0.09300571563503124,,72.0,0.027457412629217193,0.4388169675461328,0.9785832088843356,False,False,False
1342,100.5,2026-09-15,-0.019512195121951237,-0.004950495049504955,-0.13733905579399142,0.13945582173858506,,46.1,-0.13084029177172618,0.2713270155531013,0.8553191489361702,False,False,False
1343,28.25,2026-09-15,-0.07528639261864178,-0.19515666016827704,0.4637306278102511,0.010733425004350483,,92.6,0.47022939183251633,0.28062993248648804,0.551757804278168,False,False,False
1402,27.799999237060547,2026-09-15,-0.02966842557721938,0.00907441041463608,0.012410483687119722,0.07790833863282032,,68.7,0.018909247709384958,0.4332468631106356,0.9159801939914937,False,False,False
1409,23.899999618530277,2026-09-15,-0.022494933629730207,0.01631648221733717,-0.11276851082624961,0.49386270226127316,,79.2,-0.10626974680398438,1.3517927326868753,0.7822751279810215,False,False,False
1410,23.899999618530277,2026-09-15,-0.02647656369573459,-0.07543523149567477,-0.026709767340559187,-0.24248636497788534,,30.8,-0.020211003318293952,1.1726567902069178,0.6785614683135923,False,False,False
1413,9.220000267028809,2026-09-15,-0.00753495103462376,-0.019148867958103888,-0.019148867958103888,-0.04653565726109066,,51.0,-0.012650103935838652,0.2780327736165305,0.8087719803114769,False,False,False
1414,17.200000762939453,2026-09-15,-0.025495686420206942,-0.14640193108877064,-0.011494187354914032,-0.11678068453029222,,45.6,-0.004995423332648796,0.8464786258969258,0.8325082186810783,False,False,False
1416,11.25,2026-09-15,-0.021739130434782594,-0.05063294195399104,0.008968644384842461,0.011003947948613702,,62.5,0.015467408407107697,0.6908946574607469,0.9336099437284676,False,False,False
1417,7.980000019073486,2026-09-15,-0.02682924333035641,-0.0362318506730257,-0.038251341311473896,-0.06454061392636223,,45.5,-0.03175257728920866,0.6984036040635533,0.8879279214845764,False,False,False
1418,17.549999237060547,2026-09-15,-0.014044944422215822,-0.016806786442459365,-0.05135139259132182,-0.07631582962839223,,41.3,-0.044852628569056585,1.1282682313159962,0.7995443565857226,False,False,False
1419,65.9000015258789,2026-09-15,-0.02370368109809029,0.02808117152271894,0.014359924677333158,0.08588533054831715,,69.9,0.020858688699598393,0.5870671048394954,0.8491133046620478,False,False,False
1423,35.25,2026-09-15,-0.009831418233782196,-0.007042253521126751,-0.14648916718422156,-0.03711964168078441,,27.6,-0.13999040316195632,0.3373325875580745,0.84972595287515,False,False,False
1432,14.949999809265137,2026-09-15,-0.006644543535041847,-0.013201307874655677,-0.03340515693235435,-0.08094262030777577,,44.5,-0.026906392910089116,0.591354634716439,0.8691859968679563,False,False,False
1434,17.5,2026-09-15,-0.016853890444890163,-0.005681839733083893,0.06583485056828198,0.08188660863691966,,76.3,0.07233361459054721,0.23606585844007122,0.8974358974358975,False,False,False
1435,21.75,2026-09-15,-0.06852249915762176,-0.10123969775618569,0.6926069536437109,0.1357702576115909,,95.3,0.6991057176659762,0.2866368505634609,0.6580938124685547,False,False,False
1436,36.09999847412109,2026-09-15,-0.028263876409974853,-0.032171602881620465,-0.13097564565940945,-0.26266985033209256,,13.8,-0.12447688163714421,0.32445944682045047,0.5283080361299933,False,False,False
1437,32.25,2026-09-15,0.009389647258116307,0.023809523809523725,0.10866335362853863,0.05851368754207331,,79.6,0.11516211765080386,0.5940444185245206,0.9554948608272089,False,False,False
1438,21.200000762939453,2026-09-15,-0.008144173420163048,0.03170723511818174,0.02484441181224528,-0.22578754580795768,,41.6,0.03134317583451052,0.7176253993750116,0.6121918360512715,False,False,False
1439,27.700000762939453,2026-09-15,-0.057823091076482425,-0.03819439247434386,0.12737060598784766,0.019322503395512447,,79.5,0.1338693700101129,0.49706370177184495,0.9121121909492066,False,False,False
1440,13.050000190734863,2026-09-15,-0.040441189360865826,-0.0369003684842667,-0.011280102346569398,0.007374995555347041,,57.9,-0.004781338324304163,0.7660275621503448,0.8556229978650562,False,False,False
1441,8.609999656677246,2026-09-15,-0.021590969311303,-0.03583433791296342,-0.05695514252417011,-0.13900003433227537,,34.1,-0.050456378501904875,2.0614497301175425,0.6149999754769462,False,False,False
1442,29.899999618530277,2026-09-15,-0.004991667964679203,-0.003333346048990715,0.07168458879374562,0.08925314344248014,,77.5,0.07818335281601085,0.6666967113514087,0.5991983708261748,False,False,False
1443,23.0,2026-09-15,-0.027484128076728953,-0.08183629938110537,-0.16967511312229655,-0.05930473283000137,,22.2,-0.16317634910003131,1.1215211023533374,0.7903779965118461,False,False,False
1444,6.659999847412109,2026-09-15,-0.047210291060319376,-0.06591868996984762,-0.0579915578917054,0.08645998745132655,,56.2,-0.05149279386944017,0.33675902507758076,0.6659999847412109,False,False,False
1445,10.149999618530272,2026-09-15,-0.024038462420187034,-0.014563162080280523,-0.08144801417824576,-0.17629603373123992,,26.9,-0.07494925015598053,0.5804248119772222,0.6673044790025398,False,False,False
1446,13.300000190734863,2026-09-15,-0.0037453325322946984,-0.03272725885564631,-0.13010743868410146,-0.14791227506244142,,21.4,-0.12360867466183623,0.2888806020837146,0.7125036746452492,False,False,False
1447,6.309999942779541,2026-09-15,-0.05680121243508618,-0.06518519366229025,0.03442623630001873,0.1599264478691209,,77.5,0.040925000322283966,0.2272600068980341,0.6316316403752302,False,False,False
1449,12.100000381469728,2026-09-15,-0.00819667453760653,-0.004115163673280131,-0.1448762750760747,0.11520736922137109,,41.9,-0.13837751105380947,0.4495615788588865,0.7378049184707298,False,False,False
1451,16.899999618530273,2026-09-15,-0.023121366252628617,-0.028735632813895018,0.005952403929229133,-0.010664386476204712,,59.7,0.012451167951494369,0.7190846508784372,0.9521126545650859,False,False,False
1452,11.0,2026-09-15,-0.02654868899744267,-0.05172416911539002,0.004987236755078284,0.0005006694675937506,,60.6,0.011486000777343519,0.3396284453585013,0.8032693656863964,False,False,False
1453,10.800000190734863,2026-09-15,-0.018181800842285156,-0.006785656996221245,-0.06521007351780705,-0.12063238625571904,,34.3,-0.05871130949554182,0.6694394413675182,0.7945714604656071,False,False,False
1454,12.550000190734863,2026-09-15,0.020325202936851694,0.00016074465130722082,-0.011559966839756242,-0.01922222129474649,,55.1,-0.005061202817491006,1.7944051525156737,0.7621706328071118,False,False,False
1455,9.600000381469728,2026-09-15,-0.030302954406081106,-0.03420515224010312,-0.006823939711275817,0.05323848708182477,,63.3,-0.0003251756890105817,0.4148354957012341,0.872727307406339,False,False,False
1456,13.899999618530272,2026-09-15,-0.03135893735031159,0.0,-0.08250825290260067,0.018315018826859042,,44.8,-0.07600948888033543,4.410774946978891,0.8910255947840372,False,False,False
1457,14.350000381469728,2026-09-15,0.0,-0.006920375717326288,-0.0034721693322965486,-0.04450569690421069,,54.2,0.003026594689968687,0.6312350839806335,0.9154436064389712,False,False,False
1459,15.350000381469728,2026-09-15,-0.016025640633762994,0.09642859867640907,0.15413535047638205,0.1743833966978927,,86.0,0.16063411449864728,0.8117453415534375,0.9715189997574167,False,False,False
1460,6.28000020980835,2026-09-15,-0.041221369933459706,-0.04559266221522018,-0.1349862242668859,-0.08985505463620813,,25.4,-0.12848746024462065,0.3421042264677964,0.7319347628963334,False,False,False
1463,17.600000381469727,2026-09-15,0.020289877186650873,-0.002832818024996131,0.0,-0.016759734271166393,,57.6,0.006498764022265235,1.649135713326778,0.8888889424059682,False,False,False
1464,9.960000038146973,2026-09-15,-0.008955238893513906,-0.01871917118464006,-0.009652454367732766,-0.04219909585091797,,53.0,-0.0031536903454675302,0.6841107252534068,0.8571916222906557,False,False,False
1465,11.949999809265137,2026-09-15,0.008438770006436558,-0.012396741113686827,-0.016938755448502874,-0.000888799940677365,,55.9,-0.010439991426237638,0.5159875819539474,0.8966383297896136,False,False,False
1466,14.699999809265137,2026-09-15,-0.051612915531281556,-0.09227640940641113,0.06333331677702825,-0.18205127742509541,,53.3,0.06983208079929348,0.20678935365542783,0.7461987790548618,False,False,False
1467,7.900000095367432,2026-09-15,-0.03775882354922733,-0.06729635816898594,0.08219176561037433,0.08965518556792151,,78.4,0.08869052963263957,0.23749586728296604,0.7523809614635649,False,False,False
1468,13.100000381469728,2026-09-15,-0.029629601372612724,-0.015037579428341719,0.09166669845581077,0.06504066490482452,,78.2,0.098165462478076,1.0160239048196487,0.8762542172977897,False,False,False
1470,23.850000381469727,2026-09-15,-0.0020920183204431453,0.021413275881434046,0.07661819664304503,0.09580075644029806,,78.3,0.08311696066531027,0.8317410008931764,0.9597585519255893,False,False,False
1471,9.300000190734863,2026-09-15,-0.036269372189748794,-0.0158729758262226,-0.1982758719912605,-0.3007518753861753,,6.9,-0.19177710796899528,0.44797945427678765,0.6348123162386721,False,False,False
1472,88.30000305175781,2026-09-15,-0.018888854980468772,-0.010089618018783053,0.039228861137986515,0.01144202476157341,,67.9,0.04572762516025175,0.28608202862357124,0.9749466518092559,False,False,False
1473,19.649999618530277,2026-09-15,-0.022388097233784543,-0.015037650773752298,-0.043795603500908165,-0.16811502688700575,,33.7,-0.03729683947864293,0.8872997279322854,0.6203888045458869,False,False,False
1474,9.720000267028809,2026-09-15,-0.025075225005435575,-0.03283581268090752,-0.023235271850121864,-0.008656707997930058,,53.4,-0.016736507827856628,0.5553976228579648,0.8166393603134205,False,False,False
1475,26.25,2026-09-15,0.009615384615384581,0.03346458245021444,-0.038461511589902964,-0.03292101692206928,,48.5,-0.03196274756763773,1.4824027212468138,0.7079513456289566,False,False,False
1476,285.0,2026-09-15,-0.050000000000000044,-0.09952606635071093,-0.1190108191653787,-0.1967285211142522,,19.8,-0.11251205514311347,0.7639497730275622,0.6593223654776943,False,False,False
1477,192.0,2026-09-15,-0.030303030303030276,-0.06112469437652812,-0.09016608941496318,-0.28817210164993845,,17.9,-0.08366732539269794,0.43954614616705295,0.6035290508483617,False,False,False
