ticker,last_close,last_date,ret_1w,ret_1m,ret_3m,ret_6m,ret_12m,rs_rating,rs_vs_bench_3m,vol_surge,near_high_pct,new_high_20d,new_high_60d,new_high_250d
1101,23.950000762939453,2026-06-09,-0.028397519936049442,-0.057086569975103196,-0.014403229839913045,0.09111616995370753,,35.8,-0.4066130332313478,1.2649470910957312,0.9020716177463458,False,False,False
1102,33.900001525878906,2026-06-09,0.0029586476649594573,-0.02164502069184182,-0.007320643889592526,-0.10671934533966132,,22.9,-0.39953044728102727,1.0627553034699837,0.8190186870495674,False,False,False
1103,13.399999618530272,2026-06-09,0.01132072592681288,-0.003717486352707744,0.0037452610960180266,-0.035971224008772174,,29.5,-0.3884645422954167,1.4998711401499734,0.9251680156666471,False,False,False
1104,29.049999237060547,2026-06-09,0.01573422551009407,0.026501767498913198,0.028318557064090255,-0.09076686875209017,,29.1,-0.3638912463273445,1.6607432370761797,0.8870228774674976,False,False,False
1108,13.75,2026-06-09,-0.0036232021770864486,-0.0582192026891003,-0.0771811844276884,-0.08637874912022758,,16.5,-0.46939098781912314,1.6061570967786036,0.884244362144294,False,False,False
1109,14.649999618530272,2026-06-09,0.0,-0.054838734288369606,-0.039344287309490356,-0.06389776513578682,,21.5,-0.4315540907009251,0.8037249243795672,0.896024420594745,False,False,False
1110,15.399999618530272,2026-06-09,0.06206893920898415,0.0032572792063836342,-0.03144654163496252,-0.06948638498756377,,22.5,-0.42365634502639726,2.863213626972662,0.7672101285741298,False,False,False
1240,57.900001525878906,2026-06-09,0.012237775412635932,-0.01864404193425584,-0.016977928252864816,-0.008561643611917247,,28.3,-0.40918773164429956,0.6114017389475621,0.9264000244140626,False,False,False
1301,45.54999923706055,2026-06-09,-0.1051080968258572,-0.0751269190444559,-0.0380147686392075,0.15316453764710247,,36.8,-0.43022457203064224,1.2128805443536979,0.8357798025148724,False,False,False
1303,99.1999969482422,2026-06-09,-0.1182222493489582,0.08415297211193673,0.3387314303776552,0.9412915833741309,,78.5,-0.05347837301377956,0.7302217326336111,0.877876079187984,False,False,False
1304,12.75,2026-06-09,-0.041353397206566056,-0.022988520026831494,-0.07608696929148007,0.22009571604926226,,36.1,-0.4682967726829148,0.4429137080930358,0.6986301369863014,False,False,False
1305,12.550000190734863,2026-06-09,-0.041984746161752295,-0.05992510620788394,-0.10676156438696427,0.1895734562883158,,29.6,-0.498971367778399,0.33812690652714295,0.6802167843778125,False,False,False
