ticker,last_close,last_date,ret_1w,ret_1m,ret_3m,ret_6m,ret_12m,rs_rating,rs_vs_bench_3m,vol_surge,near_high_pct,new_high_20d,new_high_60d,new_high_250d
1101,23.549999237060547,2026-07-15,0.019480469617299212,-0.019705403061092808,-0.009743061354073768,0.05914447388184696,,42.0,-0.2966883143686493,0.8068699003812739,0.91752625583942,False,False,False
1102,34.79999923706055,2026-07-15,-0.027932961489138486,-0.018335726710574263,-0.015558677816158606,-0.07692311584061606,,29.8,-0.3025039308307341,0.8920463166879158,0.8498168153529125,False,False,False
1103,13.600000381469728,2026-07-15,0.011152459058122899,-0.007299228407855907,-0.018050541019080546,-0.018050541019080546,,34.4,-0.30499579403365606,1.0384689707288997,0.9510489650399674,False,False,False
1104,26.850000381469727,2026-07-15,-0.009225092121066703,-0.014332203949033784,-0.021060253286878883,-0.03909771192466627,,32.0,-0.3080055063014544,0.6095483933503784,0.8758147809534949,False,False,False
1108,13.699999809265137,2026-07-15,-0.014388475881575769,-0.017921147198436405,-0.07432434914145147,-0.08053690201258557,,19.8,-0.361269602156027,2.087051606929314,0.8810289158342255,False,False,False
1109,14.649999618530272,2026-07-15,-0.003401373563511889,-0.006779686879303637,-0.054838734288369606,-0.05177994825961851,,24.6,-0.3417839873029451,0.9184883444093213,0.896024420594745,False,False,False
1110,16.149999618530273,2026-07-15,0.03194888256789352,0.04174586362133681,0.04838116458978736,0.009790515525292642,,47.4,-0.23856408842478816,0.7523993257285,0.8994308482782576,True,True,False
1240,55.09999847412109,2026-07-15,0.005190280114508727,0.001724081254021348,-0.028428102194101745,-0.03166669906928521,,31.3,-0.31537335520867726,1.428755265986347,0.9295999339941257,False,False,False
1301,65.69999694824219,2026-07-15,0.13275856807314113,0.4036685411467795,0.268132685029006,0.7249242716735247,,82.8,-0.018812567985569517,1.8441457945645379,1.0,True,True,False
1303,227.5,2026-07-15,0.25,0.9538321348789762,1.583032408572421,3.0104976229982565,,98.1,1.2960871555578455,1.3690224528572164,1.0,True,True,False
1304,13.800000190734863,2026-07-15,0.0,0.08661420456614755,-0.10097720861336268,0.2957747122097363,,46.6,-0.3879224616279382,0.6742589360931956,0.7561643940128692,False,False,False
1305,13.0,2026-07-15,-0.015151500920837613,0.02766801517978168,-0.23529411764705888,0.20930232558139528,,17.5,-0.5222393706616344,0.6393802844735381,0.7046070169337403,False,False,False
1307,32.400001525878906,2026-07-15,0.01250004768371582,-0.06824753482553281,0.07879468677359514,0.10823211576495373,,57.7,-0.20815056624098038,0.5911029754650294,0.9230328676437186,False,False,False
1308,14.949999809265137,2026-07-15,-0.0033333460489909372,0.11152416515030095,-0.06269592551462688,0.1634240751326126,,41.6,-0.3496411785292024,0.6060897361089266,0.7706185620223086,False,False,False
1309,15.100000381469728,2026-07-15,0.01683501640255569,0.023728839421676584,-0.28941174675436576,0.3853211843970481,,22.5,-0.5763569997689413,0.5240374257678013,0.5698113351498011,False,False,False
1310,10.5,2026-07-15,-0.04977377205803346,0.24260357834412116,0.01449271623205206,0.20967737682439647,,56.3,-0.27245253678252346,0.7235556074986769,0.8571428571428571,False,False,False
1312,13.149999618530272,2026-07-15,-0.03663003765371797,0.035433056379799543,-0.0899654123110315,0.163716760758311,,36.9,-0.376910665325607,0.6395092710250612,0.8708608798889542,False,False,False
1313,12.649999618530272,2026-07-15,-0.04166668171834498,0.14439463879728387,0.00869565085139401,0.29806714080654917,,59.6,-0.2782496021631815,0.7848382976027805,0.8846153461400899,False,False,False
1314,8.859999656677246,2026-07-15,-0.08659795557784944,0.13299225859159014,0.14618365262814081,0.14915688882495326,,65.9,-0.1407616003864347,1.3747784570419423,0.851923075159626,False,False,False
1315,65.0,2026-07-15,0.01880878961268695,0.05691056910569103,0.05251096607519812,0.04924222038337933,,51.2,-0.2344342869393774,0.988728569840494,1.0,True,True,False
1316,10.449999809265137,2026-07-15,0.009661780107220519,-0.04566210125199588,-0.14344262519340245,-0.29865771296604104,,5.1,-0.43038787820797797,0.45121342449001905,0.6352583176049547,False,False,False
1319,75.5999984741211,2026-07-15,-0.007873996038722075,-0.24178342110671747,0.012884708481822438,-0.18513062688338533,,24.8,-0.2740605445327531,0.3406171740254836,0.6922846748302202,False,False,False
1321,31.850000381469727,2026-07-15,0.009508752826110412,0.007911392309558396,-0.037764294570244994,-0.08999998910086493,,24.2,-0.3247095475848205,0.49738569381072784,0.8437086193766815,False,False,False
