ticker,last_close,last_date,ret_1w,ret_1m,ret_3m,ret_6m,ret_12m,rs_rating,rs_vs_bench_3m,vol_surge,near_high_pct,new_high_20d,new_high_60d,new_high_250d
1101,24.049999237060547,2026-08-05,-0.01232037534740571,0.02777776192848913,-0.02441076438111245,-0.03200292706983787,,44.8,-0.10882610093283995,0.8951761632692891,0.937006644067958,False,False,False
1102,32.599998474121094,2026-08-05,-0.006097584377790843,-0.03837251813257414,-0.0012282030194229465,-0.011130989278171022,,51.4,-0.08564353957115045,0.7356742204438999,0.8640365160555971,False,False,False
1103,13.0,2026-08-05,-0.015151500920837613,0.001530933384449984,0.00525411015925159,-0.034238015851362325,,50.3,-0.07916122639247591,1.189660925571804,0.9455012371327374,False,False,False
1104,26.399999618530277,2026-08-05,-0.016759804713076032,-0.04174227406087472,-0.003455347844133372,-0.05678216219347221,,46.5,-0.08787068439586088,0.8791425218939665,0.8611362962598889,False,False,False
1108,11.949999809265137,2026-08-05,0.0,-0.07591797152270385,-0.11705864322581783,-0.14629512155423618,,21.8,-0.20147397977754533,0.5546825638595542,0.8289996450589259,False,False,False
1109,13.550000190734863,2026-08-05,-0.021660662994366642,-0.01789733249059533,-0.06253837166821752,-0.06253837166821752,,35.3,-0.14695370821994502,0.7727693412139723,0.8939263026029001,False,False,False
1110,15.899999618530272,2026-08-05,-0.0093457710691921,0.02561976628034901,0.07316502023180282,0.0002957864884731709,,63.9,-0.01125031631992468,1.2580493393370538,0.8855077698026663,False,False,False
1240,55.09999847412109,2026-08-05,0.027985075423541783,0.003454117687597291,-0.015254281429316396,-0.041254163858126414,,45.6,-0.0996696179810439,1.0898307748729503,0.9295999339941257,False,False,False
1301,56.0,2026-08-05,-0.0035587323883337074,-0.022687596062300308,0.1408943157986362,0.2732276518514669,,80.0,0.0564789792469087,0.605703846628059,0.8459214891472434,False,False,False
1303,177.0,2026-08-05,0.2508833922261484,0.06819555377111719,0.9695963972288493,1.3068037042505813,,98.1,0.8851810606771218,1.153389803327907,0.778021978021978,False,False,False
1304,11.600000381469728,2026-08-05,0.026548688997442893,-0.17381557642674006,-0.09755240358130535,0.015741829585601108,,35.7,-0.18196774013303285,0.47876888706081955,0.642839339976078,False,False,False
1305,11.350000381469728,2026-08-05,0.036529733257724795,-0.16189891228821562,-0.11999390128210596,-0.04666002447645479,,28.5,-0.20440923783383347,0.3867136042282208,0.6200584810921139,False,False,False
1307,32.0,2026-08-05,0.044045689992555204,-0.030303030303030276,0.08238853241630317,0.06050502448637096,,68.7,-0.0020268041354243316,0.4226374201128751,0.9116373572083575,False,False,False
