ticker,last_close,last_date,ret_1w,ret_1m,ret_3m,ret_6m,ret_12m,rs_rating,rs_vs_bench_3m,vol_surge,near_high_pct,new_high_20d,new_high_60d,new_high_250d
1101,24.399999618530277,2026-05-29,0.01244810092580817,-0.004081648223253964,-0.08097927232815638,0.1348837031874548,,39.1,-0.3441552977760345,1.1978435215463268,0.864401265239799,False,False,False
1102,34.0,2026-05-29,-0.011627950817908794,-0.03954806399811717,-0.050279309369290925,-0.09694558772780026,,27.4,-0.31345533481716903,4.284732074795545,0.8214346344034074,False,False,False
1103,13.449999809265137,2026-05-29,0.026717512794159237,-0.003703717832212128,-0.04946995251847519,-0.003703717832212128,,33.7,-0.3126459779663533,1.1602503738633232,0.9224907094199597,True,False,False
1104,27.450000762939453,2026-05-29,-0.003629708780048757,-0.04020977633536582,-0.08955220198183345,-0.08193976210195186,,23.7,-0.35272822742971155,1.1063859434474468,0.8381679622271588,False,False,False
1108,13.699999809265137,2026-05-29,0.011070082392533154,-0.06484640505133621,-0.1016393567694992,-0.0866666793823242,,21.7,-0.3648153822173773,0.9454133154941446,0.8810289158342255,False,False,False
1109,14.600000381469728,2026-05-29,0.003436439180715789,-0.05501614487306827,-0.07886435141423576,-0.06709260464244993,,25.8,-0.34204037686211386,1.0053313207525079,0.8895841807384337,False,False,False
1110,14.600000381469728,2026-05-29,0.0281690547589728,-0.06410256253505209,-0.11246202405276651,-0.14369495397192777,,17.1,-0.3756380495006446,1.2130733735592893,0.7238069995512261,False,False,False
1240,57.29999923706055,2026-05-29,-0.0069324353655091375,-0.033726813250109844,-0.025510204412631632,-0.0188356551383122,,35.6,-0.28868622986050974,0.6973392010045577,0.9167999877929688,False,False,False
1301,47.45000076293945,2026-05-29,0.048618801390927224,-0.06960782817765776,-0.11142323207717408,0.10092813092395536,,32.8,-0.3745992575250522,0.8069009643109248,0.8706422158337515,False,False,False
1303,98.0999984741211,2026-05-29,0.13148791150113226,0.07096069987202447,0.03371967225279304,0.7362831588340017,,68.0,-0.22945635319508506,1.1614137539585774,1.0,True,True,False
1304,12.199999809265137,2026-05-29,-0.008130112188539096,-0.11272728659889919,-0.04313726986155786,0.10909089175137598,,41.8,-0.30631329530943596,0.32014495382562097,0.6684931402337061,False,False,False
1305,12.300000190734863,2026-05-29,-0.008064470231593512,-0.13074201255615037,-0.03906249941792339,0.07423584241302095,,40.2,-0.3022385248658015,0.32791243132641923,0.6666666494367791,False,False,False
1307,31.149999618530277,2026-05-29,-0.011111123221261066,-0.006379609585512647,-0.13831263336930288,-0.04885497347999157,,19.2,-0.401488658817181,0.838804755896549,0.8616873666306971,False,False,False
1308,13.100000381469728,2026-05-29,-0.015037579428341719,-0.09965634297300319,-0.08710801162166759,0.015503935570057248,,30.1,-0.3502840370695457,0.32044480047630874,0.6752577649000062,False,False,False
1309,15.699999809265137,2026-05-29,-0.0031746152847532683,-0.17150400120459885,0.2362204759886204,0.3955555386013454,,69.4,-0.02695554945925771,0.432766947853379,0.5924528229911372,False,False,False
1310,8.039999961853027,2026-05-29,0.007518789804026538,-0.143770003419618,-0.1382636626368391,-0.08740072884096106,,17.4,-0.4014396880847172,0.36855321031655575,0.6563265274982063,False,False,False
1312,11.350000381469728,2026-05-29,0.09134623055627666,-0.08097165741795653,-0.19217080232110062,0.11274515624598269,,23.1,-0.4553468277689787,0.7626512354285471,0.7643097703642214,False,False,False
1313,10.699999809265137,2026-05-29,0.004694853758292039,-0.048888905843098907,-0.05309737799488545,0.059405881696422025,,37.8,-0.31627340344276356,0.3125338990607148,0.7925925784640842,False,False,False
1314,7.039999961853027,2026-05-29,-0.0056497121870150435,-0.05248988903042828,-0.1538461273943874,-0.19542857578822548,,11.3,-0.4170221528422655,0.44544857554487377,0.7176350316739434,False,False,False
1315,61.59999847412109,2026-05-29,0.011494202474604531,-0.017543895939927223,-0.023830687467341405,-0.008719705170896708,,36.7,-0.2870067129152195,1.564325234634976,0.9746835672249886,False,False,False
1316,10.100000381469728,2026-05-29,-0.02884608154465862,-0.10222218831380192,-0.27075811528620763,-0.32441468158345144,,2.5,-0.5339341407340857,1.2829758399122917,0.6139817576315393,False,False,False
1319,95.0999984741211,2026-05-29,0.16544117956425497,0.27139030206077286,-0.04613840135330327,-0.053731358466456824,,30.9,-0.3093144268011814,1.5202445367832744,0.7544186028495417,True,True,False
