ticker,last_close,last_date,ret_1w,ret_1m,ret_3m,ret_6m,ret_12m,rs_rating,rs_vs_bench_3m,vol_surge,near_high_pct,new_high_20d,new_high_60d,new_high_250d
1101,24.049999237060547,2026-06-30,-0.004140802610737904,-0.014344278153345824,0.054824563238062396,0.07847533900770998,,48.5,-0.3381776263794394,1.0228885585178857,0.9058380387254285,False,False,False
1102,35.0,2026-06-30,-0.019607864089071114,0.02941176470588225,0.013024624395845175,-0.04632154571114222,,33.0,-0.3799775652216566,1.046030352593959,0.8455944765917429,False,False,False
1103,13.399999618530272,2026-06-30,-0.018315018826859042,-0.003717486352707744,-0.025454573197798425,-0.035971224008772174,,28.2,-0.4184567628153002,0.9443555948385522,0.9370628978880915,False,False,False
1104,26.799999237060547,2026-06-30,-0.011070152774400377,0.042969696695278836,-0.036043180797533325,-0.0597859449791901,,24.8,-0.4290453704150351,1.6233237264540534,0.8741838036456371,False,False,False
1108,13.800000190734863,2026-06-30,0.0,0.007299298019120881,-0.07070708173483187,-0.07382546684279123,,19.5,-0.46370927135233364,0.7095980254172817,0.8874598084543626,False,False,False
1109,14.550000190734863,2026-06-30,0.01041670667904504,-0.0034246705087984664,-0.04276313333465087,-0.07028750508677084,,22.8,-0.43576532295215265,0.7148933844107763,0.8899082477835968,False,False,False
1110,15.649999618530272,2026-06-30,0.006430831290599626,0.07191775408397927,0.019543923752777026,-0.03987727907694627,,35.1,-0.37345826586472475,0.8305975995396443,0.7952581521620611,False,False,False
1240,57.5,2026-06-30,-0.015410984629513846,0.0034904147574594813,-0.028716228733626892,-0.017094017094017144,,29.0,-0.42171841835112867,0.5916205254805149,0.92,False,False,False
1301,54.5,2026-06-30,0.11033464662545844,0.1594748084030071,0.17307204867262116,0.3702883189422914,,66.4,-0.21993014094488061,1.953411513870351,0.9485703040357193,False,False,False
1303,166.5,2026-06-30,0.07766990291262132,0.6972477328215547,1.2439354022634421,1.860824704765704,,95.1,0.8509332126459404,0.5101044803793917,1.0,True,True,False
1304,13.550000190734863,2026-06-30,0.058593749126885086,0.11065577070292121,-0.16358027453103363,0.18859654773232148,,24.2,-0.5565824641485354,0.4810382830865101,0.7424657638758829,False,False,False
1305,13.100000381469728,2026-06-30,0.03557318391379827,0.06504066490482452,-0.21791042498688185,0.16964291112155427,,15.9,-0.6109126146043836,0.42006023445277846,0.7100270915860188,False,False,False
1307,34.29999923706055,2026-06-30,-0.02139800331884112,0.10112358449778025,0.004392319311258941,0.06356586781583085,,40.2,-0.38860987030624283,0.8447419542281397,0.9171122416486183,False,False,False
1308,14.100000381469728,2026-06-30,0.036764704851130814,0.0763358756397079,-0.20113310559698216,0.0522388643930598,,11.2,-0.5941352952144839,0.40979565947271435,0.7268041576661602,False,False,False
1309,14.699999809265137,2026-06-30,0.020833347130705393,-0.06369426828972724,-0.33634311230563674,0.27272723519581654,,9.3,-0.7293453019231385,0.21644678949682136,0.5547169739345335,False,False,False
1310,10.550000190734863,2026-06-30,0.08427550740768774,0.31218908467548556,-0.06222220526801214,0.2196532550283996,,41.7,-0.4552243948855139,1.405191416870585,0.8612245053661113,True,False,False
1312,14.100000381469728,2026-06-30,0.02173914395568488,0.24229074075536716,0.025454573197798425,0.20512825737860707,,52.1,-0.36754761641970335,1.0214599966873399,0.9494949507923331,False,False,False
1313,12.449999809265137,2026-06-30,0.08733624599633782,0.17366923308113313,-0.01888589476620739,0.20752508051850027,,47.2,-0.41188808438370916,2.314085105901171,0.9302414950707381,False,False,False
1314,8.359999656677246,2026-06-30,0.06496812206885605,0.18749995766715544,0.03082614187217203,0.07870963311964463,,44.7,-0.36217604774532974,1.0461050402872034,0.8521915697332755,True,True,False
1315,62.5,2026-06-30,0.001602539610189302,0.01461041474306235,0.0313064841569759,0.002659029224842513,,39.5,-0.3616957054605259,0.6263336156608709,0.9889240983853931,False,False,False
1316,10.449999809265137,2026-06-30,0.014563069490542535,0.03465340738378053,-0.13991768416785977,-0.31023101832401834,,4.1,-0.5329198737853615,0.5140897674042404,0.6352583176049547,False,False,False
1319,77.4000015258789,2026-06-30,-0.025188916392503313,-0.14292022766870371,-0.02268249658708643,-0.08107911037713988,,25.2,-0.4156846862045882,1.4596290877088305,0.7087676715568156,False,False,False
1321,30.950000762939453,2026-06-30,0.013093339962956918,0.07279030688743249,-0.09898101491163558,-0.11318053267162365,,13.2,-0.49198320452913735,0.46269162523456175,0.8198675698791908,False,False,False
1323,19.700000762939453,2026-06-30,-0.007556655700132864,0.024094058444848576,0.07771156240240606,0.05560465290975469,,49.8,-0.3152906272150957,0.2961401190282586,0.835062510389292,False,False,False
1324,10.350000381469728,2026-06-30,0.0,0.004854387360093693,-0.023584904811610685,-0.01895732754969781,,29.7,-0.41658709442911246,0.26919877481874066,0.8117647358015473,False,False,False
1325,24.200000762939453,2026-06-30,-0.06019414512856491,-0.1037036754466869,-0.10865557631821865,-0.22435896887268236,,7.7,-0.5016577659357204,0.8298966043485405,0.6759776893483102,False,False,False
1326,54.59999847412109,2026-06-30,0.039999970935639784,0.10669334327572066,0.24799996512276778,0.701817999361271,,76.8,-0.145002224494734,1.3579526613115478,0.9176470331785057,False,False,False
1336,14.800000190734863,2026-06-30,-0.045161278017105566,0.11698114647055569,0.034965034498667835,-0.08641978433774855,,33.4,-0.35803715511883394,0.8020521930197582,0.7350222681706112,False,False,False
1337,5.0,2026-06-30,0.008064508376086854,0.037344361395858616,-0.18300652067034584,0.010101049022522401,,10.9,-0.5760087102878476,0.6268555607446766,0.777604997431531,False,False,False
1338,16.899999618530273,2026-06-30,0.008955201106285005,0.03363909628307349,0.19014083419236782,-0.1633663871173524,,50.1,-0.20286135542513395,0.7225342007710039,0.7130801297254561,False,False,False
1339,44.0,2026-06-30,0.004566227543908896,-0.0350876870101019,0.06666666666666665,-0.0022675391741741047,,43.9,-0.3263355229508351,0.5351565136062794,0.9397961351989436,False,False,False
