ticker,board,period,revenue,mom_pct,yoy_pct
1101,TWSE,11508,13515534.0,-1.6630332295967223,10.649053245020621
1102,TWSE,11508,5590320.0,3.558369399160577,-1.2967348215780177
1103,TWSE,11508,230872.0,-4.725117818439927,-2.537128190407038
1104,TWSE,11508,517521.0,-21.97019156106056,-14.183306967535245
1108,TWSE,11508,290125.0,-6.34663929293125,-15.696382027238677
1109,TWSE,11508,268621.0,-8.021311638195222,-26.473091967142665
1110,TWSE,11508,169661.0,-34.997528801909525,-28.178523955872766
1201,TWSE,11508,2000571.0,0.45609112382299066,1.3080196339671886
1203,TWSE,11508,460482.0,6.8361572745390555,-2.1148691306482776
1210,TWSE,11508,9704420.0,0.673865338764203,13.42129336519994
1213,TWSE,11508,40028.0,22.954999232068808,17.12312734082397
1215,TWSE,11508,2363683.0,-7.7654790594875385,1.3068797196628994
1216,TWSE,11508,63101242.0,1.5001213554030468,3.7908098747692303
1217,TWSE,11508,680053.0,34.42279791107439,14.879251045657565
1218,TWSE,11508,531098.0,-5.807467681606405,-48.01123376629733
1219,TWSE,11508,984933.0,11.556069516051576,-14.367353397369465
1220,TWSE,11508,361183.0,29.29083574064727,28.831968382604725
1225,TWSE,11508,715560.0,-20.784845103352993,-23.831705068732
1227,TWSE,11508,2624457.0,26.300417527291348,10.7046320808678
1229,TWSE,11508,883894.0,-58.00226453858957,-13.12918865315421
1231,TWSE,11508,1248708.0,5.3881198380238775,6.887968225707047
1232,TWSE,11508,2395366.0,-3.7486096913354037,34.55623169795253
1233,TWSE,11508,193635.0,15.978269984067849,8.479599325486417
1234,TWSE,11508,893504.0,3.073384229554416,0.6316055033472389
1235,TWSE,11508,3666.0,-57.396862289366645,-80.63493740425757
1236,TWSE,11508,166049.0,-1.1436566053461927,1.5919533549101543
1256,TWSE,11508,648858.0,4.774330645851466,25.546216536255777
1301,TWSE,11508,13992385.0,-8.510176426260754,6.786144497398495
1303,TWSE,11508,30601161.0,0.09347590944474662,46.746902846686
1304,TWSE,11508,3671323.0,9.889285285619659,8.722470848002123
1305,TWSE,11508,682270.0,20.1463021205707,-11.244004511495337
1307,TWSE,11508,1053304.0,-1.2057301021705018,10.833155328925839
1308,TWSE,11508,518710.0,3.3999529556228,12.795901414759951
1309,TWSE,11508,1147797.0,11.213850317277142,6.372348677570834
1310,TWSE,11508,827062.0,23.676891052864544,15.383177361480811
1312,TWSE,11508,2381254.0,67.44466336735312,89.22674829328686
1313,TWSE,11508,5244696.0,3.001939180359485,6.038199417554717
1314,TWSE,11508,927609.0,-12.482781654395254,-24.409608589644968
1315,TWSE,11508,219175.0,0.2676243195022645,9.747731688264867
1316,TWSE,11508,690239.0,-0.7555780495590185,93.04522686147229
1319,TWSE,11508,1946454.0,-4.38756738834105,7.397616726284374
1321,TWSE,11508,271109.0,-8.848251329742524,5.588487303318274
1323,TWSE,11508,213908.0,12.869489969290516,34.077133777524274
1324,TWSE,11508,40030.0,-29.007200368885893,-36.04716182320707
1325,TWSE,11508,15611.0,-21.81599639405018,-23.584120612854274
1326,TWSE,11508,30558197.0,-2.2669863987020697,31.695431346947952
1337,TWSE,11508,47354.0,-6.973911676881974,15.918826956500453
1338,TWSE,11508,503046.0,35.80862184402065,10.190241498275013
1339,TWSE,11508,140264.0,-0.8833048320307532,15.554896484680722
1340,TWSE,11508,7115.0,-2.185867473192191,114.24269798253538
1341,TWSE,11508,181811.0,-31.563553962900507,4.569009645303594
1342,TWSE,11508,307180.0,-9.017939915942742,62.82977561740993
1402,TWSE,11508,22832378.0,-2.2860416646070982,15.195638379471621
1409,TWSE,11508,3425819.0,-26.185861152276747,-8.564680561334695
1410,TWSE,11508,18766.0,3.748341441839894,36.32137149498765
1413,TWSE,11508,184216.0,6.144556098460404,27.66535454898265
1414,TWSE,11508,31640.0,5.154707700488551,-5.6395574244728754
1416,TWSE,11508,44896.0,0.7020613238229818,45.99375650364204
1417,TWSE,11508,23777.0,-3.77579927154998,-17.311771865762477
1418,TWSE,11508,38.0,-95.44364508393285,123.52941176470588
1419,TWSE,11508,510290.0,18.90464839371888,5.943806951362058
1423,TWSE,11508,10823.0,81.86859351369517,140.2441731409545
1432,TWSE,11508,82129.0,17.191535508911116,-35.7066251242749
1434,TWSE,11508,2026703.0,-5.841690507804624,-7.165985616177014
1435,TWSE,11508,499.0,0.0,0.0
1436,TWSE,11508,54343.0,-38.63708220415538,-87.90431716806596
1437,TWSE,11508,80186.0,-25.46245514882225,15.72187265485193
1438,TWSE,11508,406071.0,920.6122602860231,41420.552147239265
1439,TWSE,11508,35925.0,59.7447641068967,-70.81854291725219
1440,TWSE,11508,1050401.0,-19.221174121884857,-4.228913103138908
1441,TWSE,11508,108006.0,20.909457281031703,-13.264216249206974
1442,TWSE,11508,265545.0,-2.1378608861011403,64.5678270192552
1443,TWSE,11508,82121.0,3.3878887070376433,3.8664879085297987
1444,TWSE,11508,444102.0,-14.138059037793777,-14.561100754344551
1445,TWSE,11508,54031.0,-18.300722774972026,-15.689854258340356
1446,TWSE,11508,88539.0,710.7967032967033,-27.01967540121498
1447,TWSE,11508,2041747.0,70.148419140319,-34.08158817841502
1449,TWSE,11508,317172.0,-14.561401618412404,100.43731041456016
1451,TWSE,11508,654058.0,-2.4233852800677904,36.79930560639177
1452,TWSE,11508,69905.0,-38.63245312170798,-33.934090028446946
1453,TWSE,11508,107.0,0.9433962264150944,1.9047619047619047
1454,TWSE,11508,70385.0,-40.6464506771457,-40.514523803487066
1455,TWSE,11508,464570.0,-8.27693231087559,-0.7954387725685732
1456,TWSE,11508,2232459.0,2356.031552196442,6526.080375163244
1457,TWSE,11508,231778.0,-3.0116120933152004,8.189681328273421
1459,TWSE,11508,77340.0,-18.62973055435732,-14.24865008703751
1460,TWSE,11508,718711.0,38.781054851180016,13.444919207049988
