ticker,board,period,revenue,mom_pct,yoy_pct
1240,TPEx,11503,268329.0,30.53878523996011,7.3341760202244854
1259,TPEx,11503,517804.0,4.869359872488917,4.807591103770453
1264,TPEx,11503,562663.0,24.55323246521821,1.41141823110419
1268,TPEx,11503,583961.0,-22.54224316197313,19.8451349681794
1294,TPEx,11503,76113.0,23.73884345889353,3.2852955544699562
1295,TPEx,11503,79388.0,46.82177137467404,-17.208438924172743
1336,TPEx,11503,214212.0,45.21764478581258,-8.287879436571478
1565,TPEx,11503,305118.0,7.643622200584226,-19.04708841414881
1569,TPEx,11503,373329.0,95.25779558363581,11.412891019021982
1570,TPEx,11503,52171.0,132.2840605520926,39.99248665038774
1580,TPEx,11503,351484.0,12.453288968518045,-15.104789370587483
1584,TPEx,11503,148942.0,-0.6298119904460724,-34.65134543412353
1586,TPEx,11503,184217.0,26.75772380100461,-6.752009556783899
1591,TPEx,11503,50028.0,30.56686501722518,2218.257645968489
1593,TPEx,11503,102625.0,19.5371103759959,7.584652479295523
1595,TPEx,11503,66552.0,60.238846218669494,-20.907016543069023
1599,TPEx,11503,246130.0,38.277611420417195,24.88583548131761
1742,TPEx,11503,7279.0,79.68402863490496,-50.75767825734001
1777,TPEx,11503,87311.0,-14.030976457498449,3.893430431109366
1781,TPEx,11503,27473.0,-15.201555651583432,-30.44105732226048
1784,TPEx,11503,127172.0,57.57050106556971,14.65406877152491
1785,TPEx,11503,5956286.0,51.19326780585848,95.58233683401025
1788,TPEx,11503,391987.0,17.971011875741105,6.011769860286998
1796,TPEx,11503,52751.0,14.591388973367511,-12.921969659452946
1799,TPEx,11503,100120.0,69.32756054661074,30.640152404812234
1813,TPEx,11503,26742.0,41.05174323540271,-13.570989948611874
1815,TPEx,11503,681209.0,8.226159817358853,33.01408032679011
2035,TPEx,11503,911850.0,41.593813568533676,-8.305084575323374
2061,TPEx,11503,111717.0,53.797546772394995,1.1224055685798855
2063,TPEx,11503,87062.0,29.306401306995397,-19.92531685153505
2064,TPEx,11503,172401.0,42.616888918301846,23.652312370897405
2065,TPEx,11503,186138.0,3.959832000357446,0.6271016012715026
2066,TPEx,11503,254162.0,6.860799515648913,2.338597324786394
2067,TPEx,11503,87921.0,62.05142383190489,-14.143002226475529
2070,TPEx,11503,75686.0,108.59906843425296,22.842952671557487
2073,TPEx,11503,47670.0,82.98721738129055,-14.949419258149119
2221,TPEx,11503,131210.0,22.5368423018734,-3.622688075685681
2230,TPEx,11503,222286.0,-12.213481193624315,186.45103092783506
2235,TPEx,11503,50651.0,22.448930255046537,-23.06371990582517
2596,TPEx,11503,87740.0,126.23897684492806,-37.4848592803705
2640,TPEx,11503,269605.0,4.306429273350511,2.055069347707589
2641,TPEx,11503,205976.0,12.2919494736383,11.4251092742459
2643,TPEx,11503,442443.0,30.45951253457254,-41.20655701107452
2718,TPEx,11503,32010.0,-52.703201879460394,26.287134572138715
2719,TPEx,11503,149932.0,-28.514623005845387,-8.051024162884827
2724,TPEx,11503,10949.0,117.11282966488201,-40.01205347359193
2726,TPEx,11503,55688.0,52.6200394650296,7.038788298158613
2729,TPEx,11503,453095.0,-37.404416691418746,1.3086874667406012
2732,TPEx,11503,458632.0,0.0737517837894452,37.22088747535373
2734,TPEx,11503,167864.0,-31.64951769797999,28.51816406997665
2736,TPEx,11503,50419.0,-35.242364304246195,11.783877261440226
2740,TPEx,11503,4856.0,-33.72458031936672,-56.522517682872234
2743,TPEx,11503,503285.0,-36.5379692805867,-24.88395695586633
2745,TPEx,11503,926812.0,-0.214684228999382,18.286728012966957
2751,TPEx,11503,149718.0,-21.949922584882938,28.47691211931384
2752,TPEx,11503,332818.0,-14.77241008437792,7.293154306162252
2754,TPEx,11503,459314.0,-14.561015489412995,7.046487942779768
2755,TPEx,11503,280921.0,12.592684627778535,17.878018588842497
2756,TPEx,11503,114278.0,26.015040910394106,49.19188490561111
2916,TPEx,11503,126235.0,-37.08539958633407,-6.255801691680467
2924,TPEx,11503,4097.0,-3.9165103189493435,42.059639389736475
2926,TPEx,11503,573683.0,2.771895881478297,4.304672485986542
2937,TPEx,11503,361212.0,-7.89707865970733,3.1474342499785832
2941,TPEx,11503,52473.0,-52.179460306755736,-9.415298565435807
2947,TPEx,11503,196573.0,10.887162737698352,4.659755831350062
2948,TPEx,11503,185215.0,11.459812724165323,-3.5715215410646883
2949,TPEx,11503,583898.0,52.038557881087165,32.78708283586332
3064,TPEx,11503,6557.0,-0.18267620642411325,-20.45371830644183
3066,TPEx,11503,22234.0,39.258424151321556,-7.731252853052247
3067,TPEx,11503,17689.0,823.7075718015666,413.9163277164439
3071,TPEx,11503,246752.0,14.764635570004698,29.373767878864143
3073,TPEx,11503,13922.0,225.35639168029914,210.75892857142858
3078,TPEx,11503,488745.0,16.348742706555353,-55.4676288490713
3081,TPEx,11503,343319.0,18.26352049603858,89.34634178625399
3083,TPEx,11503,30466.0,-18.380796742304497,65.42325025791388
3085,TPEx,11503,4993.0,51.16560702391765,-7.639659637439881
3086,TPEx,11503,10367.0,-3.2297208998413143,-12.017313078163456
3088,TPEx,11503,832444.0,22.878306128534188,30.521918965914633
3093,TPEx,11503,49654.0,-43.38585729596607,-85.55961088249407
3095,TPEx,11503,64505.0,37.449392712550605,47.831965898152816
3105,TPEx,11503,1648656.0,11.871659350628994,34.245754375907914
3114,TPEx,11503,238326.0,2.8095922144142045,9.108638923224833
3115,TPEx,11503,863.0,,
3118,TPEx,11503,70322.0,124.34122376060742,0.7016840417000801
3122,TPEx,11503,32016.0,62.27887880784632,3.948051948051948
3128,TPEx,11503,87302.0,0.7466389706306619,-2.41552373606966
3131,TPEx,11503,488837.0,-15.829212353297702,0.3304414574725949
3141,TPEx,11503,130357.0,23.93941698834357,13.787294216232258
3147,TPEx,11503,832188.0,12.371433316814503,-39.91361645532879
3152,TPEx,11503,121070.0,9.874851391699716,-0.9563232683513445
3158,TPEx,11503,96360.0,19.633501353263973,21.551561021759696
3162,TPEx,11503,774396.0,74.29025418960465,21.348441375895348
3163,TPEx,11503,247473.0,42.29210149552378,23.668482334715907
3169,TPEx,11503,78069.0,-4.383450911228689,-14.650705149229255
3171,TPEx,11503,235762.0,44.44784825017155,97.13530779136077
3176,TPEx,11503,100471.0,48.3777118130935,-67.90279246440335
3178,TPEx,11503,142792.0,82.42583744282904,36.669218989280246
3188,TPEx,11503,645100.0,78.82636018639411,1427.7679100059206
3191,TPEx,11503,17967.0,186.1898693851545,5.775344401271635
3205,TPEx,11503,61138.0,56.5473447022072,73.94941246763592
3206,TPEx,11503,247824.0,58.50997147352667,-14.058024288914629
3207,TPEx,11503,172463.0,97.00375815313618,20.134719068251158
3211,TPEx,11503,1468139.0,68.5760575768223,76.33227559998943
3213,TPEx,11503,277382.0,44.10277989911112,57.231770360964994
3217,TPEx,11503,353819.0,34.53551995680493,4.9098618276700465
3218,TPEx,11503,368553.0,4.163098498401744,1.3803347683166682
3219,TPEx,11503,141409.0,10.062188183466816,4.842153649965153
3221,TPEx,11503,187056.0,10.737098846192554,-4.495535098871138
3224,TPEx,11503,160418.0,80.90555398928672,17.77169244774651
3226,TPEx,11503,114630.0,13.63005551149881,-28.601237005524794
3227,TPEx,11503,752006.0,15.914895715961446,-5.424586141542548
3228,TPEx,11503,26376.0,5.394389834572045,10.954063604240282
3230,TPEx,11503,39928.0,28.427146992602122,8.494103581327101
3232,TPEx,11503,80179.0,38.28018557163306,-19.947482976896502
3234,TPEx,11503,64206.0,26.474412008036875,-9.158307276560222
3236,TPEx,11503,184336.0,40.71128142103616,13.124965479996808
3252,TPEx,11503,45227.0,-8.17039247934052,6.97778934172245
3259,TPEx,11503,16624.0,57.0969570969571,-14.078974571015092
3260,TPEx,11503,10536851.0,47.087330935121244,181.48298242075583
3264,TPEx,11503,1421480.0,12.698434092092922,27.016521762440465
3265,TPEx,11503,468141.0,13.141485767317759,25.286291973654983
3268,TPEx,11503,102898.0,135.86934097421204,40.678661270917644
3272,TPEx,11503,254746.0,66.23446115697087,-7.716773894395177
3276,TPEx,11503,67662.0,185.57801882412528,35.49743671900032
3284,TPEx,11503,97831.0,45.740164166430795,2.1755023603626187
3285,TPEx,11503,66834.0,-10.330855716854053,27.562842364437998
3287,TPEx,11503,71688.0,55.3066574232544,3.6807775190547125
3288,TPEx,11503,9032.0,92.53890428480068,19.851380042462846
3289,TPEx,11503,349903.0,4.920643011997253,-11.148833949538862
3290,TPEx,11503,288289.0,7.480287072420542,68.07306180987139
